,X2600.HK.Equity,X486.HK.Equity,AA.Equity,AWC.AU.Equity,HNDL.IN.Equity
1938,-1.6129,-3.1712,-0.0765,0.5814,-0.7145
1939,-1.2295,-1.5284,-0.5356,0,0.108
1940,2.2822,-1.7738,-0.4615,-0.289,-1.5816
1941,2.2822,-1.7738,-0.4615,-0.289,-1.5816
1942,2.2822,-1.7738,-0.4615,-0.289,-1.5816
1943,2.2822,-1.7738,-0.4615,0,-1.7531
1944,0.8114,0.6772,-1.391,-1.1594,-0.1487
1945,-1.6097,-2.0179,0.2351,-0.2933,-0.5585
1946,-4.499,-1.373,-0.86,0.2941,-1.4601
1947,0,-1.6241,-1.4196,3.8123,-1.7857
1948,0,-1.6241,-1.4196,3.8123,-1.7857
1949,0,-1.6241,-1.4196,3.8123,-1.7857
1950,1.0707,-1.6509,-0.64,0.8475,-0.6963
1951,-3.3898,1.4388,1.6103,-4.7619,-3.9735
1952,-0.4386,-0.7092,-0.0792,0,-1.0548
1953,0,-1.9048,-0.8723,-4.1176,-0.533
1954,-0.4405,-0.7282,-0.64,0.9202,-0.9481
1955,-0.4405,-0.7282,-0.64,0.9202,-0.9481
1956,-0.4405,-0.7282,-0.64,0.9202,-0.9481
1957,2.4336,3.423,-1.3688,0.9202,-1.623
1958,-6.6955,-0.9456,-0.4898,-3.3435,1.6074
1959,0.2315,1.6706,-0.1641,1.2579,0.1665
1960,-0.9238,-1.4085,-0.6574,2.1739,-0.9144
1961,2.5641,-0.4762,-0.2481,-0.304,-2.0554
1962,2.5641,-0.4762,-0.2481,-0.304,-2.0554
1963,2.5641,-0.4762,-0.2481,-0.304,-2.0554
1964,-1.1364,-0.4785,-0.4975,-3.6585,-2.0985
1965,-4.8276,2.4038,0.1667,-0.9494,0.6124
1966,1.6908,-0.4695,-0.4992,-0.9585,3.087
1967,-2.1378,0.7075,-0.3344,-1.2903,1.2231
1968,-1.9417,1.6393,0.0839,0.9804,0.6667
1969,-1.9417,1.6393,0.0839,0.9804,0.6667
1970,-1.9417,1.6393,0.0839,0.9804,0.6667
1971,-1.2376,0.2304,-1.425,0.9709,0.3311
1972,1.5038,-5.2874,-0.1701,2.2436,0.33
1973,0.4938,-0.2427,0,1.5674,-3.5773
1974,-0.9828,-2.6764,-1.448,-3.3951,0.6397
1975,-2.2333,-2.25,1.0372,-3.1949,-0.8475
1976,-2.2333,-2.25,1.0372,-3.1949,-0.8475
1977,-2.2333,-2.25,1.0372,-3.1949,-0.8475
1978,-2.0305,0.2558,-2.9085,-0.9901,-3.547
1979,1.2953,-1.5306,-1.7621,2,-0.8418
1980,1.2953,-1.5306,-0.7175,-1.3072,1.0277
1981,-2.5575,-4.9223,0.271,1.9868,-1.7691
1982,-7.3491,1.3624,0.271,-4.5455,-0.4052
1983,-7.3491,1.3624,0.271,-4.5455,-0.4052
1984,-7.3491,1.3624,0.271,-4.5455,-0.4052
1985,-5.949,-4.5699,-0.6306,-2.7211,-1.4014
1986,-12.0482,-5.3521,0.272,0.6993,-1.7423
1987,-8.5616,-7.4405,-5.0633,-1.0417,-4.9463
1988,9.3633,5.4662,0.8571,4.2105,2.1109
1989,10.274,6.4024,0.3777,-1.3468,0.5769
1990,10.274,6.4024,0.3777,-1.3468,0.5769
1991,10.274,6.4024,0.3777,-1.3468,0.5769
1992,1.2422,2.2923,1.7874,0.3413,1.9598
1993,-4.2945,7.8431,-0.4621,2.0408,-1.9222
1994,-3.8462,4.6753,-1.857,-1,0.9082
1995,0,-0.7444,-0.5676,-0.3367,1.0895
1996,3.3333,-1,-0.1903,-0.6757,0.4686
1997,3.3333,-1,-0.1903,-0.6757,0.4686
1998,3.3333,-1,-0.1903,-0.6757,0.4686
1999,-0.9677,-1.5152,-2.7645,0,2.0522
2000,-0.6515,0.7692,0.2941,1.3605,-1.1883
2001,-2.623,1.0178,-2.346,0.3356,-0.37
2002,3.367,-2.267,-0.3003,-1.0033,0.9285
2003,-2.2801,0.5155,-1.506,-0.3378,0.598
2004,-2.2801,0.5155,-1.506,-0.3378,0.598
2005,-2.2801,0.5155,-1.506,-0.3378,0.598
2006,-7,-5.1282,-1.9368,0.678,-4.5267
2007,-1.0753,-2.4324,2.5988,-2.3569,1.0536
2008,1.087,0.831,2.9382,2.069,0.9953
2009,-1.7921,0.8242,-1.7717,0.3378,-1.7363
2010,-1.0949,0,-1.1022,0,0.4776
2011,-1.0949,0,-1.1022,0,0.4776
2012,-1.0949,0,-1.1022,0,0.4776
2013,-2.952,-1.9074,-2.3303,-3.367,0.4753
2014,0.3802,0,0.9336,-1.7422,3.3586
2015,1.5152,-2.5,0.6186,2.4823,-0.9153
2016,-1.1194,0.2849,1.5369,-0.692,0.4157
2017,3.7736,0.5682,-5.0454,-1.0453,0.782
2018,3.7736,0.5682,-5.0454,-1.0453,0.782
2019,3.7736,0.5682,-5.0454,-1.0453,0.782
2020,11.6364,1.6949,7.1201,-1.0563,-1.5974
2021,0,1.3889,-5.9524,0.7117,-4.2208
2022,-1.9544,-0.274,0.3165,-3.8869,-7.1186
2023,0,-1.6484,-2.103,-0.3676,-5.318
2024,-1.6611,-2.514,1.0741,-1.845,2.5881
2025,-1.6611,-2.514,1.0741,-1.845,2.5881
2026,-1.6611,-2.514,1.0741,-1.845,2.5881
2027,1.3514,0.2865,0.2125,-2.2556,-2.6838
2028,-5.3333,2.2857,-1.6967,-0.3846,-1.9305
2029,-0.7042,-3.6313,-1.726,3.0888,-3.0934
2030,-4.9645,-5.7971,-0.8782,-2.2472,-1.3929
2031,-1.8657,-0.3077,-3.3223,-0.7663,1.236
2032,-1.8657,-0.3077,-3.3223,-0.7663,1.236
2033,-1.8657,-0.3077,-3.3223,-0.7663,1.236
2034,-4.943,-1.2346,-6.071,-3.4749,-8.5465
2035,-5.2,0.3125,-1.0976,3.6,2.2886
2036,-2.5316,5.6075,1.8496,1.1583,-0.0622
2037,10.3896,1.1799,7.2639,0.3817,0.3109
2038,3.1373,2.3324,6.2077,2.6616,1.2399
2039,3.1373,2.3324,6.2077,2.6616,1.2399
2040,3.1373,2.3324,6.2077,2.6616,1.2399
2041,-1.5209,-4.2735,0.4251,1.7766,-1.9596
2042,-1.1583,1.1905,-2.4339,-4.9618,-5.1218
2043,-4.2969,-0.5882,1.0846,-0.4016,-2.1066
2044,-4.2969,-0.5882,2.6824,-1.2097,3.8332
2045,1.2245,-1.4793,-0.8359,-0.8163,-4.2746
2046,1.2245,-1.4793,-0.8359,-0.8163,-4.2746
2047,1.2245,-1.4793,-0.8359,-0.8163,-4.2746
2048,1.6129,-0.6006,-0.8359,1.2346,-1.8519
2049,5.1587,0.6042,2.4236,2.439,1.6073
2050,1.8868,0.9009,-1.5432,3.5714,8.1155
2051,-1.4815,4.1667,0.627,-4.2146,-2.6718
2052,-1.5038,0,0.2077,-1.6,-0.5229
2053,-1.5038,0,0.2077,-1.6,-0.5229
2054,-1.5038,0,0.2077,-1.6,-0.5229
2055,0.7634,0,-2.7979,2.439,3.3509
2056,-1.1364,0.2857,2.6652,-2.7778,-3.0515
2057,2.682,-0.2849,2.3884,0,1.3115
2058,-1.8657,2.2857,0.9128,3.6735,1.3115
2059,1.5209,-0.838,0.201,-0.3937,-1.7476
2060,1.5209,-0.838,0.201,-0.3937,-1.7476
2061,1.5209,-0.838,0.201,-0.3937,-1.7476
2062,-0.3745,-5.6338,-0.7021,-3.9526,2.8986
2063,-1.5038,-0.2985,-4.0404,-0.4115,-6.274
2064,-4.1985,-3.8922,-3.1579,-2.4793,-0.3415
2065,-0.7968,-1.8692,-0.2174,-0.8475,-2.1247
2066,-1.2048,2.8571,-1.1983,-0.8547,-2.1247
2067,-1.2048,2.8571,-1.1983,-0.8547,-2.1247
2068,-1.2048,2.8571,-1.1983,-0.8547,-2.1247
2069,-1.2048,2.8571,5.7332,3.4483,-1.1905
2070,-3.252,-6.4815,-1.4599,-4.5833,-3.331
2071,1.2605,2.6403,2.2222,-1.7467,3.8123
2072,1.2605,2.6403,-4.1408,0.8889,0.1412
2073,7.0539,0.3215,2.8078,-2.6432,0.1412
2074,7.0539,0.3215,2.8078,-2.6432,0.1412
2075,7.0539,0.3215,2.8078,-2.6432,0.1412
2076,3.4884,0.641,9.3487,4.0724,4.3724
2077,-0.3745,0.6369,5.4755,1.7391,1.3514
2078,5.6391,2.8481,-0.3643,1.2821,9.2
2079,-2.4911,1.5385,0.6399,2.5316,0.5495
2080,2.5547,0.303,-6.812,4.9383,1.9429
2081,2.5547,0.303,-6.812,4.9383,1.9429
2082,2.5547,0.303,-6.812,4.9383,1.9429
2083,1.7794,1.2085,-1.7544,-0.7843,5.5986
2084,1.049,-1.4925,-0.496,-2.7668,-2.8201
2085,-3.1142,-2.1212,-0.7976,-1.626,2.8439
2086,2.1429,0.9288,-2.5126,1.6529,-0.9029
2087,-0.3497,-1.5337,-1.5464,0,-0.0569
2088,-0.3497,-1.5337,-1.5464,0,-0.0569
2089,-0.3497,-1.5337,-1.5464,0,-0.0569
2090,-3.5088,-1.5576,-1.3613,-4.065,-1.1396
2091,-2.1818,-2.2152,-0.1062,-1.6949,-2.6513
2092,-2.1818,-2.2152,-3.1881,0.431,1.3025
2093,0,-0.9709,-0.2195,-1.7167,1.3025
2094,-2.2305,3.5948,0.5501,3.9301,-0.526
2095,-2.2305,3.5948,0.5501,3.9301,-0.526
2096,-2.2305,3.5948,0.5501,3.9301,-0.526
2097,0.7605,-1.8927,-4.0481,0.8403,0.3525
2098,-0.3774,3.4829,-0.4561,-2.9167,-1.171
2099,-2.2727,0,2.9782,-0.8584,0.1185
2100,-1.1628,-0.3236,-0.4449,-0.8658,-1.4793
2101,-1.5686,-3.2468,-0.2235,-5.2402,0.961
2102,-1.5686,-3.2468,-0.2235,-5.2402,0.961
2103,-1.5686,-3.2468,-0.2235,-5.2402,0.961
2104,-3.9841,0.3356,2.6876,2.3041,-3.6883
2105,0.4149,-1.3378,2.2901,1.8018,1.7295
2106,7.438,0,0.3209,5.7522,-0.6072
2107,-3.8462,0,-1.919,-0.4184,-0.9774
2108,0.8,-0.339,-1.1957,1.6807,-0.1851
2109,0.8,-0.339,-1.1957,1.6807,-0.1851
2110,0.8,-0.339,-1.1957,1.6807,-0.1851
2111,1.1905,1.3605,-5.2805,-1.6529,-1.1743
2112,-1.5686,-1.6779,-3.0197,-1.2605,-0.8755
2113,0.3984,-2.7304,-3.2335,-1.2766,1.3249
2114,0.7937,0.7018,-3.2178,-1.7241,1.3249
2115,-3.1496,-0.6969,2.1739,0,-3.6115
2116,-3.1496,-0.6969,2.1739,0,-3.6115
2117,-3.1496,-0.6969,2.1739,0,-3.6115
2118,0.813,-2.807,3.7547,-0.4386,2.1318
2119,1.6129,2.1661,-0.2413,4.4053,2.277
2120,-1.5873,-1.4134,1.6929,2.9536,-5.3185
2121,1.2097,-0.7168,4.1617,0.8197,2.4167
2122,0.7968,1.083,-0.7991,0.4065,-1.5306
2123,0.7968,1.083,-0.7991,0.4065,-1.5306
2124,0.7968,1.083,-0.7991,0.4065,-1.5306
2125,-1.9763,1.0714,4.3728,-2.0243,-3.8212
2126,-1.6129,-0.3534,0.2205,-1.2397,-0.8754
2127,-0.4098,-3.5461,3.5204,-2.0921,-0.8754
2128,1.2346,0.7353,3.5204,-0.4274,2.038
2129,-0.4065,-0.365,-0.9564,-0.8584,3.3955
2130,-0.4065,-0.365,-0.9564,-0.8584,3.3955
2131,-0.4065,-0.365,-0.9564,-0.8584,3.3955
2132,0.8163,-2.1978,0.4292,-2.5974,-0.7727
2133,-0.4049,1.4981,1.2821,0,3.2446
2134,1.626,0.369,-1.3713,3.5556,1.1314
2135,-1.2,-3.3088,-3.8503,-0.4292,-1.5538
2136,-0.8097,1.9011,3.8932,-1.7241,-0.1894
2137,-0.8097,1.9011,3.8932,-1.7241,-0.1894
2138,-0.8097,1.9011,3.8932,-1.7241,-0.1894
2139,-1.6327,0.7463,-3.212,0.4386,0.253
2140,-3.3195,-1.1111,-5.7522,-5.6769,-4.1009
2141,-1.2876,-0.3745,2.5822,0.463,-2.9605
2142,-4.3478,-0.3759,4.9199,1.3825,2.6441
2143,-0.9091,-1.8868,-3.3806,4.0909,0.7266
2144,-0.9091,-1.8868,-3.3806,4.0909,0.7266
2145,-0.9091,-1.8868,-3.3806,4.0909,0.7266
2146,1.3761,-0.7692,1.5801,-3.4934,3.3443
2147,-2.2624,-3.876,1.3333,-0.4525,0.2538
2148,11.1111,-1.2097,1.3158,0,-0.5696
2149,0.8333,-2.449,-0.974,0,3.501
2150,-2.0661,-1.6736,0.8743,-5,-1.722
2151,-2.0661,-1.6736,0.8743,-5,-1.722
2152,-2.0661,-1.6736,0.8743,-5,-1.722
2153,3.3755,0,0.9751,0,1.7522
2154,0.4082,0,2.5751,0,-2.091
2155,4.065,0,6.59,7.6555,5.402
2156,1.1719,0,-0.6869,4.8889,1.6091
2157,1.1719,0,-0.6869,4.8889,1.6091
2158,1.1719,0,-0.6869,4.8889,1.6091
2159,1.1719,0,-0.6869,4.8889,1.6091
2160,-0.3861,0.4255,-1.3834,4.8889,-0.3519
2161,0.3876,-0.4237,1.503,0,-0.6474
2162,-0.3861,0,-1.6782,-1.6949,0.3555
2163,-0.3876,0.8511,-0.9036,-0.431,0.059
2164,-0.3876,0.8511,-0.9036,-0.431,0.177
2165,-0.3876,0.8511,-0.9036,-0.431,0.177
2166,-0.3876,0.8511,-0.9036,-0.431,0.177
2167,-4.2802,-1.2658,-1.6211,-1.7316,-4.8881
2168,0,0.4274,-4.5314,-3.0837,2.291
2169,0,0,-7.1197,-2.7273,-2.4818
2170,-6.0976,-0.4255,-3.9489,-3.271,-4.8417
2171,3.4632,0.4274,-2.4184,-1.9324,0.3262
2172,3.4632,0.4274,-2.4184,-1.9324,0.3262
2173,3.4632,0.4274,-2.4184,-1.9324,0.3262
2174,-5.0209,-0.4255,-0.8674,-0.4926,1.3004
2175,0.4405,-0.8547,-9,-2.4752,-2.9525
2176,1.3158,-0.8621,-2.0604,11.1675,1.455
2177,-2.5974,1.7391,1.5428,-4.1096,-2.6076
2178,-1.3333,-1.2821,-4.6961,0,-3.8822
2179,-1.3333,-1.2821,-4.6961,0,-3.8822
2180,-1.3333,-1.2821,-4.6961,0,-3.8822
2181,-0.9009,-6.0606,-4.6961,-0.4762,-0.8357
2182,5.4545,1.8433,-2.3188,0.4785,0.9129
2183,-0.431,-2.7149,0,-0.9524,-5.9151
2184,-3.0303,-4.186,5.1929,3.3654,1.0355
2185,3.5714,3.3981,-3.103,3.7209,5.9297
2186,3.5714,3.3981,-3.103,3.7209,5.9297
2187,3.5714,3.3981,-3.103,3.7209,5.9297
2188,2.1552,3.2864,-1.0189,1.7937,-0.4838
2189,-4.6414,-6.3636,5,1.7937,-0.4838
2190,0,1.9417,-2.521,-1.3216,-1.3194
2191,-1.3274,2.8571,0.5747,-5.3571,-1.9001
2192,4.4843,2.7778,4.1429,-2.3585,1.1478
2193,4.4843,2.7778,4.1429,-2.3585,1.1478
2194,4.4843,2.7778,4.1429,-2.3585,1.1478
2195,0,0.9009,-1.0974,0.4831,0.8511
2196,3.8627,-1.7857,-3.3287,-1.9231,-3.5865
2197,2.8926,0.9091,8.7896,-1.9608,-2.7717
2198,0,2.7027,10.0662,8.5,3.0758
2199,0.8032,0.8772,-2.2864,7.8341,3.7118
2200,0.8032,0.8772,-2.2864,7.8341,3.7118
2201,0.8032,0.8772,-2.2864,7.8341,3.7118
2202,0.8032,0.8772,-2.7094,-0.8547,-2.0351
2203,0.8032,0.8772,-1.1392,-3.4483,0.2865
2204,0.8032,0.8772,-3.4571,0,-4.4286
2205,-5.5777,-2.6087,-2.7851,-2.2321,-4.7833
2206,-2.1097,-0.8929,4.9113,1.3699,-4.3956
2207,-2.1097,-0.8929,4.9113,1.3699,-4.3956
2208,-2.1097,-0.8929,4.9113,1.3699,-4.3956
2209,3.4483,2.7027,4.9113,3.1532,10.0164
2210,2.5,0.4386,5.5917,5.6769,-3.209
2211,-0.813,1.7467,4.9261,-1.2397,1.4649
2212,3.6885,1.2876,-4.6948,5.4393,4.7112
2213,-0.7905,-0.4237,-3.0788,-3.1746,0.2177
2214,-0.7905,-0.4237,-3.0788,-3.1746,0.2177
2215,-0.7905,-0.4237,-3.0788,-3.1746,0.2177
2216,2.3904,0,13.2147,3.2787,0.6517
2217,5.0584,0,-4.2649,0.7937,-1.4388
2218,5.9259,0,2.6964,-1.1811,-3.0657
2219,-3.4965,0,1.2557,1.992,1.1295
2220,5.0725,6.383,0,2.3438,3.4252
2221,5.0725,6.383,0,2.3438,3.4252
2222,5.0725,6.383,0,2.3438,3.4252
2223,-8.2759,-0.4,0.6764,2.6718,-1.0079
2224,1.5038,11.245,2.0157,0.7709,2.1818
2225,3.3333,-2.8881,5.5982,2.2556,6.6904
2226,2.1505,4.8327,-1.5593,1.4706,5.7372
2227,1.0526,1.4184,1.056,-5.0725,0.1893
2228,1.0526,1.4184,1.056,-5.0725,0.1893
2229,1.0526,1.4184,1.056,-5.0725,0.1893
2230,-1.7361,0.6993,4.9112,6.1069,0.1893
2231,1.0601,-2.7778,-7.0717,-2.1583,4.7229
2232,-5.9441,-2.5,0.9646,-1.1029,-2.4654
2233,-1.8587,-1.0989,1.8047,1.487,3.3292
2234,2.2727,0.7407,-0.7299,2.5641,-0.358
2235,2.2727,0.7407,-0.7299,2.5641,-0.358
2236,2.2727,0.7407,-0.7299,2.5641,-0.358
2237,0,2.5735,1.5756,1.0714,1.6766
2238,-1.8519,-1.4337,-5.274,-6.3604,-1.1779
2239,0,0,6.3319,0,-2.8605
2240,1.8868,0,2.0534,1.8868,-0.6135
2241,0,-2.5455,0.9054,-1.4815,5.1852
2242,0,-2.5455,0.9054,-1.4815,5.1852
2243,0,-2.5455,0.9054,-1.4815,5.1852
2244,-0.7407,1.1194,-1.3958,-0.7519,0.939
2245,-2.6119,1.476,-0.4044,0.3788,1.1628
2246,-1.5326,-2.5455,-5.3807,0.3774,4.9425
2247,-1.9455,-0.3731,2.6824,-2.6316,4.9425
2248,-1.9455,-0.3731,2.6824,-2.6316,4.9425
2249,-1.9455,-0.3731,2.6824,-2.6316,4.9425
2250,-1.9455,-0.3731,2.6824,-2.6316,4.9425
2251,-1.9455,-0.3731,1.3584,-2.6316,-8.8171
2252,-1.5873,-0.3745,0.2062,-0.3861,1.3814
2253,1.2097,1.1278,-0.4115,0.7752,4.2654
2254,-1.5936,-0.3717,-1.0331,0,-0.0568
2255,3.6437,-2.6119,0.5219,0.7692,-1.4781
2256,3.6437,-2.6119,0.5219,0.7692,-1.4781
2257,3.6437,-2.6119,0.5219,0.7692,-1.4781
2258,3.6437,-2.6119,-2.3884,0,2.8275
2259,0.3906,-1.5326,0.1064,-0.7634,-4.7138
2260,0.3891,2.7237,0.9564,0,4.7703
2261,0.3876,-1.5152,-0.2105,0.3846,-1.855
2262,-0.7722,-1.1538,-1.1603,-2.2989,0.4582
2263,-0.7722,-1.1538,-1.1603,-2.2989,0.4582
2264,-0.7722,-1.1538,-1.1603,-2.2989,0.4582
2265,4.2802,1.1673,3.9488,-3.9216,5.1311
2266,-0.3731,1.5385,-2.6694,4.4898,-0.2169
2267,2.2472,1.5152,3.27,3.125,4.6739
2268,-0.3663,0.7463,2.2472,4.1667,4.6739
2269,-0.3676,-2.2222,0,-0.7273,4.6739
2270,-0.3676,-2.2222,0,-0.7273,4.6739
2271,-0.3676,-2.2222,0,-0.7273,4.6739
2272,-3.321,-1.1364,0.7992,0.3663,0.7788
2273,2.6718,0.7663,4.3608,3.6496,0.7788
2274,0,2.2814,0.5698,2.1127,4.8944
2275,2.2305,4.8327,-1.6053,-1.0345,0
2276,-4,-0.3546,-0.1919,-1.7422,-0.6876
2277,-4,-0.3546,-0.1919,-1.7422,-0.6876
2278,-4,-0.3546,-0.1919,-1.7422,-0.6876
2279,-1.1364,1.4235,-2.3077,-1.7422,-2.6706
2280,0,-1.4035,4.9213,2.4823,4.8272
2281,3.0651,0,6.0976,3.1142,-1.3572
2282,-0.7435,-2.1352,-1.4147,1.6779,-4.7666
2283,-2.6217,-1.8182,0.1794,-1.3201,-0.5676
2284,-2.6217,-1.8182,0.1794,-1.3201,-0.5676
2285,-2.6217,-1.8182,0.1794,-1.3201,-0.5676
2286,-2.6217,-1.8182,-1.88,2.6756,2.3871
2287,-1.1538,-2.963,-5.5657,2.2801,-1.7739
2288,-1.5564,0.7634,-0.7752,-8.2803,-5.934
2289,-1.1858,-1.5152,-2.1484,-2.7778,-0.768
2290,-0.8,-1.5385,0.1996,0,1.6031
2291,-0.8,-1.5385,0.1996,0,1.6031
2292,-0.8,-1.5385,0.1996,0,1.6031
2293,-2.0161,-0.7812,-5.7769,-1.0714,-0.2176
2294,-0.4115,0.7874,2.2199,-5.7762,-2.0174
2295,0.4132,-1.5625,-1.3444,1.5326,1.9477
2296,-0.823,0,-1.0482,1.5094,1.9651
2297,-2.0747,0,-2.5424,-0.3717,-4.3897
2298,-2.0747,0,-2.5424,-0.3717,-4.3897
2299,-2.0747,0,-2.5424,-0.3717,-4.3897
2300,3.8136,-4.3651,0.8696,1.1194,0.5599
2301,-0.8163,-3.7344,0.2155,2.952,-0.7795
2302,-2.8807,0.8621,-3.0108,0.7168,0.0561
2303,-1.2712,1.7094,1.1086,-1.7794,-2.3556
2304,-0.4292,1.2605,-0.1096,3.2609,-0.1149
2305,-0.4292,1.2605,-0.1096,3.2609,-0.1149
2306,-0.4292,1.2605,-0.1096,3.2609,-0.1149
2307,-1.7241,-3.7344,1.8661,0.3509,-0.0575
2308,-0.4386,0.431,1.5086,-1.049,-0.6904
2309,1.3216,1.2876,1.9108,0.3534,2.8389
2310,0.8696,0.4237,-0.9375,0.7042,1.7465
2311,0.431,0,-1.6824,0.3497,1.7719
2312,0.431,0,-1.6824,0.3497,1.7719
2313,0.431,0,-1.6824,0.3497,1.7719
2314,1.2876,-0.8439,-1.6824,0,12.0239
2315,-0.4237,0,-0.8556,-1.3937,2.2341
2316,0.4255,-1.2766,0.3236,-2.1201,-2.0428
2317,0.8475,-1.2931,0.3226,-2.5271,2.8613
2318,0,0.8734,2.0364,2.5926,-0.4715
2319,0,0.8734,2.0364,2.5926,-0.4715
2320,0,0.8734,2.0364,2.5926,-0.4715
2321,0,1.2987,3.3613,5.0542,1.2316
2322,3.3613,0.4274,-0.5081,0.3436,2.4801
2323,-0.813,-0.4255,1.0215,-0.3425,-0.137
2324,-0.813,-0.4255,-0.5056,-0.6873,1.4175
2325,-1.2295,0.4274,-3.5569,-1.0381,3.9675
2326,-1.2295,0.4274,-3.5569,-1.0381,3.9675
2327,-1.2295,0.4274,-3.5569,-1.0381,3.9675
2328,-2.4896,-2.5532,-1.7914,-1.0381,-0.5204
2329,0.4255,1.31,-2.3605,-2.4476,0.7847
2330,0,-0.8621,3.8462,-2.1505,0.1298
2331,-0.4237,-0.4348,-0.6349,-4.0293,2.851
2332,0.8511,-8.7336,2.0234,0.7634,-0.21
2333,0.8511,-8.7336,2.0234,0.7634,-0.21
2334,0.8511,-8.7336,2.0234,0.7634,-0.21
2335,1.2658,2.8708,1.8789,1.1364,1.8939
2336,0.8333,2.3256,1.0246,0,2.024
2337,0.8264,5,0.3043,-0.7491,-1.0526
2338,-0.4098,-1.7316,2.6289,1.8868,1.3912
2339,-2.4691,-4.4053,-7.5862,-3.3333,-5.3269
2340,-2.4691,-4.4053,-7.5862,-3.3333,-5.3269
2341,-2.4691,-4.4053,-7.5862,-3.3333,-5.3269
2342,2.5316,1.3825,-2.9851,-1.5326,2.1313
2343,-0.4115,0.4545,2.5275,-2.7237,-1.4608
2344,0.4132,2.7149,-2.4652,2,1.6095
2345,0,1.7621,1.8681,1.5686,2.4177
2346,0,1.7621,3.0205,2.7027,1.5466
2347,0,1.7621,3.0205,2.7027,1.5466
2348,0,1.7621,3.0205,2.7027,1.5466
2349,6.9959,7.3593,3.0205,2.2556,0.9619
2350,-1.1538,-1.6129,-3.0366,-1.1029,-1.8261
2351,1.1673,-2.0492,-0.7559,-1.487,-1.8261
2352,1.5385,2.0921,1.6322,-0.7547,3.2754
2353,0,0.4098,5.1392,0.3802,-0.6656
2354,0,0.4098,5.1392,0.3802,-0.6656
2355,0,0.4098,5.1392,0.3802,-0.6656
2356,1.8939,1.2245,3.2587,5.303,1.7343
2357,2.2305,2.0161,5.4241,0.7194,4.8043
2358,0.3636,1.9763,0.1871,1.4286,0.4067
2359,-0.7246,-3.1008,0,0.7042,0
2360,-2.5547,3.6,1.9608,1.7483,1.1782
2361,-2.5547,3.6,1.9608,1.7483,1.1782
2362,-2.5547,3.6,1.9608,1.7483,1.1782
2363,-1.4981,2.7027,0,0.3436,-0.1092
2364,-1.1407,1.8797,-2.6557,-4.4521,0.5464
2365,-0.7692,2.952,-0.1881,-1.4337,-1.5217
2366,1.1628,1.7921,-0.0943,-1.4545,-1.4717
2367,-2.2989,0.7042,-0.283,-0.369,1.5683
2368,-2.2989,0.7042,-0.283,-0.369,1.5683
2369,-2.2989,0.7042,-0.283,-0.369,1.5683
2370,1.9608,0.3497,-0.7569,-2.5926,-0.5882
2371,0,0.6969,1.7159,-1.5209,-2.6257
2372,-0.7692,-1.7301,0.656,3.861,1.6331
2373,-1.5504,-1.0563,-0.5587,-1.1152,0.3363
2374,-1.5748,-1.7794,-0.5618,-0.3759,-0.5214
2375,-1.5748,-1.7794,-0.5618,-0.3759,-0.5214
2376,-1.5748,-1.7794,-0.5618,-0.3759,-0.5214
2377,4.4,-1.087,-1.4124,1.8868,2.2838
2378,4.4,-1.087,-1.4327,-1.4815,-0.8053
2379,5.364,-2.1978,1.1662,0,0.1476
2380,0.3636,1.4981,-0.0961,1.8797,1.0317
2381,0.7246,0.369,0.9615,0.738,4.814
2382,0.7246,0.369,0.9615,0.738,4.814
2383,0.7246,0.369,0.9615,0.738,4.814
2384,1.4388,3.3088,-0.4762,0.7326,3.7926
2385,-0.7092,1.4235,-0.9569,-2.1818,-1.7097
2386,-0.3571,-1.4035,-0.1932,-1.1152,-0.5457
2387,0.7168,-1.4235,0.8712,0,-2.4348
2388,0,0.361,-2.3992,0,2.8822
2389,0,0.361,-2.3992,0,2.8822
2390,0,0.361,-2.3992,0,2.8822
2391,0,1.0791,3.4415,-1.1278,2.8822
2392,1.4235,-0.7117,-2.1863,1.5209,5.6713
2393,0.7018,-0.3584,0.6803,0.3745,0.8406
2394,-0.6969,0,0.8687,1.8657,-1.026
2395,-0.3509,0.3597,-1.7225,-0.3663,2.9802
2396,-0.3509,0.3597,-1.7225,-0.3663,2.9802
2397,-0.3509,0.3597,-1.7225,-0.3663,2.9802
2398,0.3521,3.5842,0.4869,-1.4706,-1.8245
2399,-0.7018,4.4983,1.7442,0.7463,-0.3204
2400,0.7067,-1.3245,-4.381,0.7407,0.9322
2401,0.3509,-2.349,0.3984,0.7353,-1.7516
2402,0,-0.6873,-0.7937,1.8248,0.8104
2403,0,-0.6873,-0.7937,1.8248,0.8104
2404,0,-0.6873,-0.7937,1.8248,0.8104
2405,-0.6993,-0.692,2.6,-3.2258,1.8006
2406,1.0563,-1.3937,-0.8772,2.9214,2.8111
2407,1.3937,0,-0.885,-1.4815,-2.1505
2408,-0.6873,-2.8269,0.496,-2.2556,-1.0989
2409,-0.346,0.3636,0,5.7692,-0.1587
2410,-0.346,0.3636,0,5.7692,-0.1587
2411,-0.346,0.3636,0,5.7692,-0.1587
2412,0,3.9855,0,8.3636,-0.1587
2413,2.0833,0.3484,1.8756,-3.3557,1.44
2414,-1.0204,1.0417,-1.0659,-0.6944,0.7571
2415,1.3746,0.3436,-0.8815,-2.7972,1.4089
2416,0.339,-0.6849,-5.1383,0.3597,-4.3841
2417,0.339,-0.6849,-5.1383,0.3597,-4.3841
