"","AAASYWB.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","ALTOGLA.KY.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARMACRO.KY.Equity","ARMLLOA.KY.Equity","ARNASIA.KY.Equity","ARQCALA.KY.Equity","ARQVALA.KY.Equity","ARXBRLS.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","ATMOSBE.KY.Equity","BERINUR.KY.Equity","BRASCEH.KY.Equity","BRASFXI.KY.Equity","BRAXFDA.KY.Equity","BRAXFDB.KY.Equity","BRVBRZL.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHEETAH.US.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CONSTEB.KY.Equity","CONSTEQ.KY.Equity","COPLATA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","EMMENAA.BH.Equity","ENAMIND.KY.Equity","EVENSTR.KY.Equity","EXPIRES.KY.Equity","FABRAFF.KY.Equity","FAFRICA.BH.Equity","FAVRORC.KY.Equity","FBDREOI.KY.Equity","FIREFND.KY.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FPP395A.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HALCYON.KY.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HKPTRLP.US.Equity","ICAPNIT.SJ.Equity","ILASCON.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IVMAOPP.KY.Equity","JABEMX1.KY.Equity","K2AARFA.AU.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KNIASPR.VI.Equity","KNOSSPA.KY.Equity","KOMOFUN.KY.Equity","KONDORA.KY.Equity","LAUOSSP.KY.Equity","LBNCHPO.KY.Equity","LEBEQPR.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LUASVAL.KY.Equity","LWLASDF.NT.Equity","LYNASIA.KY.Equity","MERINHE.KY.Equity","MERINTF.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","NAVABRT.KY.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPAFFRA.VI.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PARAMEE.BM.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PERUEQU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PSFZAR1.SJ.Equity","PSLATON.US.Equity","PXPVEEF.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SALAOPA.KY.Equity","SCICTFA.KY.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SQEBLBE.KY.Equity","SQEBLOE.KY.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TARPLNG.US.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UIFLORG.BM.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VGBRZEM.KY.Equity","VICTBRZ.KY.Equity","VICTLAT.KY.Equity","VIOLETF.KY.Equity","VISDYHE.KY.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"65",-8.3188,-3.8483,NA,7.881,NA,NA,5.5819,5.1903,NA,NA,NA,0.8999,-17.3372,-7.3187,NA,NA,0.5932,-1.2646,NA,NA,-0.1617,4.2289,2.6736,-3.5113,0.0275,-3.9817,NA,NA,NA,NA,-0.6673,-0.0211,NA,-0.6009,NA,NA,1.579,-0.4787,3.9478,NA,NA,1.2262,11.4768,NA,NA,NA,0.6174,0.477,1.1109,4.21,2.1615,NA,-0.3532,-3.3663,NA,-0.6716,-12.5609,NA,NA,NA,0.0366,11.2447,5.279,-2.04,7.9939,12.6269,7.5945,NA,-3.2407,7.6178,-5.1285,-2.6828,-3.8266,NA,NA,-9.08,1.3234,-4.8326,0.2607,-6.7008,-1.5474,-3.6621,4.9222,NA,NA,4.6916,1.3738,4.4664,2.3529,0.4431,-5.3027,-3.901,8.4649,-2.5827,5.364,NA,NA,NA,NA,-1.2048,NA,0.6383,-0.7429,-0.5833,-5.6517,2.1993,NA,0.35,16.8962,0.2069,1.6941,1.8802,1.1682,-0.845,2.5766,0.3924,0.25,0.8724,3.9558,NA,-2.7212,8.7077,3.2687,4.9302,4.9772,NA,-1.1064,-0.3303,0.23,5.1844,-2.0073,0.4947,2.23,2.38,-1.1983,NA,0.6376,NA,3.54,-1.1906,-1.4106,1.7491,-0.9356,2.1639,NA,16.8103,2.9006,-13.0872,NA,-1.9896,-1.687,-5.1567,NA,NA,4.0954,0.9817,NA,NA,1.551,NA,-6.2927,NA,0.8799,2.49,NA,-1.34,4.96,-4.06,-13.5028,-1.1052,-11.5517,-1.9503,-13.1867,-3.1645,NA,9.4871,-6.6315,-12.3058,2.9508,-4.2341,NA,NA,8.8803,6.8015,NA,1.5576,-2.9944,NA,1.5219,-4.576,NA,2.5268,NA,NA
"66",1.59,7.563,NA,-1.3349,NA,NA,3.8552,0,NA,NA,NA,4.9346,6.4133,5.3992,3.5682,NA,2.095,4.8984,NA,NA,1.9864,5.4474,3.0037,0.7577,3.7367,12.0235,NA,NA,NA,NA,8.0084,1.056,NA,1.0114,0.1786,NA,3.8227,5.1425,5.9953,NA,NA,2.6429,13.296,NA,NA,NA,-3.6595,2.8043,7.727,16.85,1.6547,NA,2.3842,6.7577,NA,6.2958,5.0733,NA,NA,NA,0.6327,15.327,13.7099,6.16,15.9362,15.4141,13.2072,NA,5.8996,11.1544,4.0894,-3.0147,6.0977,NA,NA,13.53,26.3486,11.2011,2.7865,5.5342,5.0098,-4.5158,30.8019,NA,NA,NA,1.8713,11.7468,2.2989,12.0378,2.1308,8.6799,8.8612,4.6977,4.431,NA,NA,NA,NA,7.9946,NA,7.1468,3.8033,1.2957,6.1884,11.5338,NA,0.34,9.3711,0.445,6.4635,3.7195,2.4673,2.3385,1.6069,2.4216,1.96,0.8553,3.3576,NA,5.5757,9.5343,-0.2715,10.548,10.6158,NA,3.012,6.0826,1.63,3.1073,-1.7189,0.4746,4.65,4.61,3.5613,NA,0.3929,NA,3.62,3.0781,4.7416,2.1796,4.3507,3.3302,NA,11.4408,9.0559,3.2719,NA,4.7651,3.7684,4.6111,NA,NA,2.1857,0.9898,NA,NA,2.948,NA,5.6887,NA,8.56,15.5,NA,-2.12,12.59,5.55,2.0274,0.2281,2.3292,1.9383,4.703,-0.1345,NA,18.9122,3.2814,4.693,3.5032,3.6844,NA,NA,12.3508,2.3455,NA,4.2681,2.6345,1.66,9.1546,4.8987,NA,-2.7626,NA,NA
"67",5.1127,11.0699,NA,-5.9957,NA,NA,-3.1534,2.3849,NA,0.67,NA,0.286,12.3861,7.5974,1.1895,NA,1.8829,1.129,NA,NA,0.44,2.0811,-6.8209,1.227,2.4143,0.5915,NA,NA,NA,NA,2.1294,0.8438,NA,0.5114,-3.4314,NA,-0.1748,-2.0849,1.636,NA,NA,4.5522,0.9368,NA,NA,NA,1.0307,9.3603,2.4513,2.643,0.8184,NA,0.5402,4.5978,NA,6.349,5.3076,NA,NA,NA,1.3208,3.5991,4.7571,1.59,3.0937,2.3761,5.5847,NA,0.0277,3.8712,6.7471,-1.2799,NA,NA,NA,9.38,19.1962,5.321,1.3551,6.7099,-0.4677,4.51,6.4215,NA,NA,6.2835,-0.2491,3.6487,-2.2472,-3.2504,2.1834,1.1843,4.6936,0.8962,0.812,NA,NA,4.45,NA,-0.0627,NA,0.1356,1.1436,1.7216,8.0257,0.7995,NA,0.2998,-0.7417,0.2395,1.7525,0.1527,-0.0111,1.036,-0.3508,1.7127,0.87,0.8187,-0.9204,NA,1.2761,-1.5615,-0.1043,4.6514,4.6875,NA,-1.1991,-2.0912,1.29,0.739,4.232,0.4896,-8.58,-9.18,0.0809,NA,0.6229,NA,1.13,0.2962,0.4112,1.4298,1.3907,0.6231,NA,0.6465,1.6541,4.6911,NA,0.2186,-0.4514,6.7105,NA,NA,1.6554,0.5688,NA,NA,1.7166,NA,3.7694,NA,5.01,7.1,NA,-1.4501,2.66,0.98,0.2816,0.4096,4.8234,6.0927,4.8704,0.9112,NA,-23.0457,-0.7818,2.8384,15.6923,3.5953,NA,NA,1.9477,3.352,NA,3.2138,3.9779,2.7149,1.0527,1.2418,NA,1.9831,NA,NA
"68",4.7449,12.3987,NA,-3.1398,NA,-0.79,4.3074,-0.4819,NA,-2.96,NA,1.996,3.851,8.3963,5.3107,NA,1.5834,5.3647,NA,NA,1.5907,1.3963,-2.8966,1.6422,2.4051,6.1971,NA,NA,NA,NA,0.8776,0.0554,NA,1.4618,16.1168,NA,-2.492,3.0146,2.3458,NA,NA,2.3335,0.675,NA,NA,NA,-1.0202,5.3304,2.3356,8.2253,0.5833,NA,-0.2232,1.1523,NA,2.5166,3.4257,NA,NA,NA,2.0986,4.3685,4.8281,0.67,4.3752,5.781,4.612,NA,6.3235,-0.1732,7.1768,2.9803,7.3503,NA,NA,7.54,6.1246,4.4866,6.7791,5.845,-1.9737,-1.5722,2.8445,NA,NA,2.4643,1.0752,5.577,1.7241,8.4579,5.0332,-1.0204,0.6448,-0.7034,1.121,NA,NA,4.82,NA,2.7621,NA,2.282,-0.6399,-1.1152,11.3995,4.8925,NA,0.3003,-0.7111,0.4092,0.2296,2.1373,1.4386,0.9104,1.4694,1.5924,1.12,0.866,2.2404,NA,2.7758,10.4602,-1.2034,0.3103,0.3507,NA,1.8602,-2.8745,3.08,4.6478,4.5123,0.4696,0.3,-0.5,1.607,NA,1.7056,NA,-0.33,2.1781,3.6999,0.1454,6.5244,-0.8342,NA,-14.6659,5.8136,9.8612,NA,2.0019,9.9281,12.0222,NA,NA,3.6044,1.0268,NA,NA,0.1789,5.7695,6.5013,NA,3.07,5.21,NA,4.23,3.1,4.11,3.5755,2.221,3.8776,11.3785,4.2549,1.0443,NA,10.6443,1.565,4.5846,1.5957,6.0533,3.0902,NA,7.9512,0.4552,NA,-1.1007,7.0515,2.3654,4.6706,2.5465,NA,4.0342,NA,NA
"69",1.3268,7.2232,NA,9.2344,NA,0.9374,5.2533,0.1614,NA,3.52,NA,3.3936,1.9606,2.4444,4.1004,NA,1.3716,4.1728,3.65,NA,-0.0975,1.8425,4.83,1.9715,0.7926,9.0768,NA,NA,NA,NA,1.3114,0.1786,NA,-1.141,7.3423,NA,2.5257,-1.8876,3.8431,NA,2.56,1.4692,5.9085,NA,NA,NA,2.6636,9.9672,2.3931,6.1389,0.5614,NA,-1.8208,4.721,NA,1.7173,-0.4784,NA,NA,NA,0.797,5.2973,7.3691,-0.84,-1.4635,-0.8374,1.4524,NA,1.1387,4.1504,3.2248,-5.4284,1.0492,NA,NA,2.82,15.674,0.3969,-0.8542,3.0036,5.8485,2.9956,4.9115,NA,NA,5.1815,0.6159,4.7528,3.3898,2.021,5.7866,10.188,6.6756,3.524,2.048,NA,NA,1.75,NA,3.482,NA,5.1247,1.5394,2.0075,8.7099,9.032,NA,0.42,5.6651,0.3083,2.1479,0.6711,0.2888,0.7977,4.7583,0.5585,0,0.9044,3.6344,NA,5.6758,6.9387,0.0624,5.6046,5.8924,NA,-0.2686,-0.2683,1.64,7.2673,2.7785,0.4846,9.79,12.04,1.4325,NA,0.5244,NA,0.62,-1.0579,0.0153,0.6908,3.8947,1.4051,NA,1.2545,6.568,3.686,NA,2.4742,2.0064,8.0903,NA,NA,1.5417,1.2748,NA,NA,1.9302,11.704,3.6539,NA,8.75,12.5401,NA,7.03,6.07,2.74,-2.2627,-0.3436,2.6794,5.0894,0.1833,0.0932,NA,5.2008,2.4562,2.5151,-0.5236,2.4734,2.4089,NA,6.0446,2.9675,NA,3.3857,5.5933,2.2547,4.0667,5.4581,NA,5.1428,NA,NA
"70",-6.6218,-3.5018,0.66,9.0383,NA,3.1756,-0.0847,-0.5641,NA,5.6299,NA,6.0521,-7.7176,-0.4722,-6.7409,NA,-1.97,-5.8449,-0.65,NA,1.1687,3.6882,-0.7421,-0.5282,-1.4012,-3.9297,NA,-2.0171,NA,NA,-5.9434,0.9479,NA,1.0514,-1.629,NA,-5.4758,1.3883,-1.3435,NA,0.2925,5.4183,-7.5176,NA,NA,NA,1.9966,9.9613,-2.8215,-9.527,0.0493,-3.48,-0.0842,-0.046,NA,-0.1515,-11.8066,NA,NA,NA,0.1796,-11.0425,-8.9971,0.76,7.8133,8.3392,3.8064,NA,-1.8851,9.8541,-5.2544,16.8223,-2.3867,NA,NA,-6.97,-1.8247,-4.0613,-3.612,-5.3803,-5.3442,-1.4725,15.194,NA,NA,0.5874,1.127,-6.9405,-1.0929,-4.9514,-6.8376,-7.8701,3.6437,-4.6683,-2.64,NA,NA,2.15,NA,3.8961,NA,5.4159,-0.3589,0.2744,-5.737,-7.0844,NA,0.42,3.4839,0.3469,0.9653,-0.4011,-0.5439,0.7066,1.7972,1.1646,0.41,0.9259,0.1031,NA,-3.813,-2.2337,-1.4049,0.5859,0.637,NA,-6.9918,2.4846,0.72,3.0837,-2.4767,0.482,0.23,-0.13,-1.9235,NA,0.6461,NA,4.6305,-3.7729,-7.3719,7.5099,-3.5092,1.4108,NA,-1.115,-3.5218,-7.3653,NA,-2.6968,3.6821,-8.0448,NA,NA,0.5339,1.0376,NA,NA,3.539,-5.6002,-7.5768,NA,-4.8,-9.73,0.293,-7.08,-3.55,-5.44,-7.6527,0.0612,-4.4514,-0.3539,-5.1989,0.1553,NA,-3.6556,1.938,-0.1009,6.0526,-2.3765,-5.0284,NA,-1.5142,2.7624,NA,2.5583,-0.5398,-11.3907,-4.8958,-4.8104,NA,1.7438,-11.7168,NA
"71",1.4323,5.7817,0.0199,-10.1433,NA,3.7553,1.1534,-0.8914,NA,4.83,NA,0.8303,3.2109,4.1748,3.7245,NA,0.5604,3.1837,0.04,NA,0.9439,1.6101,-0.0469,-3.802,0.6372,3.2415,NA,-0.1824,NA,NA,4.8072,-0.0544,NA,0.1174,-3.5566,NA,-0.7967,-1.7792,1.9666,NA,2.5374,1.7216,6.3746,NA,NA,NA,4.7113,-13.1539,1.7381,5.3171,0.1529,-0.4778,3.7942,1.9014,NA,0.7479,2.3653,NA,NA,NA,1.2079,4.8887,0.996,-0.25,-2.5278,-3.5594,-4.0081,NA,0.4393,-2.0108,3.2593,1.5095,3.0908,NA,NA,1.51,-0.3044,0.7243,2.0114,2.0974,-0.7129,-0.3073,-0.4456,NA,NA,0,0.8364,4.5278,-2.2099,-0.8361,3.3028,2.2103,-0.0883,-0.0426,-0.173,NA,NA,2.4599,NA,2.8409,NA,-1.4726,1.0277,2.8384,-0.6835,4.1552,NA,0.4,3.8333,0.2334,1.321,-0.6753,-0.595,-0.2713,0.4472,0.0177,-0.31,0.881,1.5456,NA,0.2501,2.3392,0.1416,4.0428,4.4234,NA,-1.0529,0.7665,0.55,1.575,-0.3652,0.4283,-1.61,-7.33,-0.6749,NA,-1.3541,NA,3.35,0.5612,1.7619,0.9103,0.9852,-0.8097,NA,-0.9486,1.1458,-0.7764,NA,-0.3869,6.3919,2.2148,NA,NA,0.6487,1.2879,NA,NA,0.6439,5.1739,-1.3361,NA,0.15,3.38,-0.2253,-4.95,4.34,0.93,2.6876,1.0283,2.9255,4.3869,2.0092,1.0619,NA,0.6264,0.3725,1.4327,20.5955,0.2282,2.3231,NA,7.2145,-6.4865,NA,0.956,4.8584,1.2494,-1.3053,-2.9673,NA,-1.0031,-1.4453,NA
"72",1.5701,5.1458,2.0759,-13.1403,NA,12.1549,6.4574,3.5159,NA,0.26,NA,3.8772,1.3558,4.044,4.8456,NA,2.011,4.1384,3.49,NA,0.0046,3.9344,5.1845,3.016,3.9906,9.8332,NA,-0.4255,NA,NA,1.8636,-0.218,NA,2.043,5.9902,NA,3.48,3.5955,6.0722,NA,-2.5789,2.7006,5.3652,NA,NA,NA,-0.9506,2.4816,0.9297,4.3163,2.3602,1.2882,4.6942,2.927,NA,8.4992,9.1826,NA,NA,NA,1.88,4.5036,1.0616,8.14,8.6269,10.4882,10.8385,NA,0.9989,3.6423,7.7128,1.3996,0,NA,NA,5.07,19.6832,0.9918,0.0168,6.1479,5.0851,3.4821,21.2998,NA,NA,4.4387,-1.6891,0.9654,1.1299,10.6025,0.3996,13.2379,5.2422,3.767,5.741,NA,NA,2.7901,NA,7.1823,NA,11.2143,-1.8378,5.3604,6.3829,2.9165,NA,0.31,11.4321,0.2005,6.9927,0.3197,-0.0104,1.7073,0.9387,0.7083,0.38,0.9955,7.7118,NA,8.3776,10.4021,0.6865,6.7506,7.3985,NA,1.0853,6.5332,4.01,4.1884,2.7822,0.4774,3.79,3.93,2.9475,NA,0.777,NA,1.6,6.5519,0.3955,4.17,3.0919,2.029,NA,3.5056,7.4586,3.9475,NA,2.9766,2.2945,6.9339,NA,NA,-3.3689,0.9225,NA,NA,4.3442,5.9703,4.2038,NA,1.62,3.47,3.6695,4.06,4.8301,4.66,0.3106,1.2434,2.3248,2.6758,1.7733,1.2885,NA,10.6416,1.0215,1.76,28.1893,2.8843,4.2175,NA,1.0954,3.5939,NA,2.9599,2.5967,2.0192,9.2848,9.5656,NA,0.5928,9.6028,NA
"73",-2.518,3.2627,1.6931,-5.3382,NA,1.5969,7.0335,3.0016,NA,6.31,NA,5.8287,-11.0614,3.7817,2.7918,NA,0.071,3.0345,-0.51,NA,1.1163,3.171,5.7298,-2.765,2.7961,0.8691,NA,-0.6268,NA,NA,2.9908,-0.0204,NA,-0.1486,6.3881,5.3,1.6063,11.4154,7.9964,NA,2.5401,1.636,2.1452,NA,NA,NA,0.8531,1.1697,-0.038,0.3035,0.4111,0.5345,7.5647,15.6866,NA,0.942,0.3474,NA,NA,NA,1.5691,0.3353,-0.3595,0.02,-0.724,-1.1064,-0.3556,NA,-3.245,0.5913,4.2009,-1.064,0.1002,NA,NA,-2.14,7.2965,-2.9585,5.1729,3.0583,-1.2758,0.0389,2.542,NA,NA,7.3818,2.358,5.3918,-0.5587,2.7368,4.2901,0.3871,2.3042,-0.4575,7.791,NA,NA,3.0499,NA,2.3196,NA,4.7745,0.6762,-1.9846,-1.9609,-0.1766,NA,0.33,11.8365,0.3678,1.515,0.1201,-0.1477,0.3505,3.3534,3.1297,2.36,1.0077,1.7899,NA,1.7227,1.989,2.1454,6.987,7.6505,8.0868,2.0526,-4.6812,1.18,6.4395,-1.2481,0.4579,9.9,11.34,-1.8596,NA,1.1539,NA,-0.91,4.4414,0.9742,1.5847,0.0904,2.992,NA,7.1404,4.52,-2.034,NA,1.8655,-0.8067,0.6079,NA,NA,-0.8538,1.6469,NA,NA,1.4698,-1.4229,-3.33,NA,1.2,3.04,3.1165,4.9,2.7899,1.59,-1.9194,0.1087,-3.7171,-1.0578,-2.8306,-0.2272,NA,11.8035,0.227,-1.0627,10.5939,3.6518,1.4525,NA,2.7401,3.3179,NA,0.4396,0.197,-6.2675,8.039,5.3972,NA,0.6907,6.9719,NA
"74",-7.3502,-10.3981,-2.6983,0.1385,NA,-4.2489,-10.1938,1.9172,NA,-3.69,NA,-3.5078,-8.0207,-5.196,-9.4267,NA,-0.5951,-8.6636,-4.6701,NA,0.7699,-0.1349,-7.36,-3.0306,-4.0592,-12.3637,NA,-1.8587,NA,NA,-1.9081,1.8236,NA,0.645,-8.5136,-6.8395,-0.8349,-13.6468,-10.7752,NA,-5.0494,-3.5647,-4.8729,NA,NA,NA,-8.5113,-6.0364,-3.6048,-10.2015,-1.6899,-6.5867,-2.8786,-7.2719,NA,-4.0914,-9.1527,NA,NA,NA,-0.1331,-13.6233,-11.2586,-1.23,-13.562,-15.2163,-8.2155,NA,-5.8993,-1.4235,-8.0073,-1.4387,-3.6562,NA,NA,-9.01,-6.7325,-5.933,1.7221,-5.6668,-15.3484,0.0277,-11.9519,NA,NA,-7.7235,-1.6656,-5.7594,-7.8652,-7.322,-10.7294,-6.8638,-2.4575,-7.4353,-7.168,NA,NA,4.09,NA,-0.7557,NA,-7.5586,-0.2326,-3.2764,-9.2086,-9.5643,NA,0.2901,-17.0027,0.4925,-1.3266,-3.6869,-2.7491,-6.8199,0.2847,-1.381,-1.47,0.9615,-4.3498,NA,-7.5087,-8.0357,-1.8223,-4.2673,-4.7252,-2.8894,-4.4353,-5.6063,-2.88,-5.94,-9.684,0.4726,-9.03,-10.48,-2.7241,NA,-3.3996,NA,-6.9299,-7.1486,-4.7459,-0.9361,-3.0914,3.0977,NA,-7.2837,-7.3459,-9.2834,NA,-3.4937,-6.5932,-13.3434,NA,NA,-1.3276,0.64,NA,NA,-3.8878,-6.9625,-5.8666,NA,-4.93,-8.77,0.6273,-7.24,-2.09,-6.28,-3.9843,0.5483,-2.4014,-3.1013,-2.8138,-0.0228,NA,-6.048,-1.9221,-2.481,-21.6255,-2.3488,-4.47,NA,-9.4416,-4.4778,0.25,-2.4275,-10.3706,-6.3773,-10.4183,-10.6227,NA,-6.0455,-5.6081,NA
"75",-1.7438,-1.5639,0.9742,1.5742,NA,6.079,5.4005,-4.3755,NA,2.84,NA,-0.5032,-6.9095,-5.6172,-1.8877,NA,-1.5339,-1.5808,-1.77,NA,0.82,-0.7708,5.1279,1.0857,1.6799,-1.0246,NA,2.2727,NA,NA,1.7398,0.2144,NA,-1.8545,1.7212,-1.8155,-4.6931,7.5443,4.3988,NA,-7.1471,1.6753,5.7511,NA,NA,NA,6.3677,-1.6764,0.7529,2.603,0.7505,-1.4337,2.5082,4.0177,NA,8.2911,1.5245,NA,NA,NA,0.3312,-1.2196,1.3776,-0.64,-5.4368,-5.4458,-5.6778,NA,5.7721,-9.8419,1.888,1.563,-3.8689,NA,NA,2.21,-2.7413,5.5675,2.6001,0.6546,-3.2814,0.0129,2.8838,NA,NA,-0.7188,1.5234,3.8111,1.8293,1.6963,-2.8979,0.276,-1.9356,-8.6589,3.3401,NA,NA,-0.76,NA,-1.269,NA,12.5635,1.2668,-1.8878,0.557,5.0958,NA,0.3199,4.2258,0.5085,7.2772,0.2926,0.3504,-1.4993,0.0369,-5.1603,-0.0301,0.9315,3.193,NA,2.3832,6.1768,0.7693,3.4561,3.7528,-1.7676,-0.3076,-1.3317,0.29,6.3198,1.363,0.4533,3.02,3.17,-0.0725,NA,0.6555,NA,0.0099,-0.0237,1.0818,2.5758,1.222,4.0484,NA,-5.2548,4.8312,-0.8747,NA,0.0125,4.9097,0.2324,NA,NA,1.6636,0.5152,NA,NA,1.0011,-5.1072,-7.042,NA,4.79,5.5,-1.1482,-1.02,5.16,-0.99,-6.8949,-0.2699,-4.9637,-6.5698,-2.5525,-0.4934,NA,-18.9412,0.3051,-0.815,11.4815,-0.1458,0.4188,-2.4311,5.2897,4.7721,-2.7431,-1.0215,-1.8512,-4.7386,3.0622,-0.3417,NA,-2.9813,-1.2297,NA
"76",4.6012,8.0652,2.4711,11.4321,NA,5.513,4.8308,3.4174,NA,1.06,NA,0.5191,13.9216,6.3411,9.1627,NA,0.7447,7.9254,1.17,NA,1.9801,-0.7201,13.851,-1.7165,3.2912,-1.3404,NA,1.358,NA,NA,4.2371,1.3127,NA,-0.3686,2.4916,1.6342,2.838,0.9184,4.0113,NA,11.2391,3.9669,8.5364,NA,NA,NA,-5.1717,4.5884,6.2291,16.9772,2.0047,6.9705,0.5376,0.0145,NA,0.1513,4.8389,NA,NA,NA,1.7492,11.9178,14.2606,5.07,8.6147,8.0958,6.5818,NA,-2.3627,8.7048,5.4145,6.4315,0.3147,NA,NA,6.2299,-3.2238,2.6242,-6.4981,5.7111,3.0989,0.0544,5.761,11.714,14.71,4.7058,0.7573,10.2291,4.1916,7.0095,3.3757,7.7347,0.3969,4.4068,1.838,NA,NA,-0.95,NA,-2.0566,NA,4.5568,0.105,5.462,-1.0887,6.0625,NA,0.4201,6.7257,0.416,10.8326,2.9621,2.1026,2.9141,0.3967,4.9763,1.46,0.9045,8.9545,NA,4.3705,5.0023,0.646,8.4934,9.2983,12.5148,-0.1678,2.6343,0.6,3.1523,8.3371,0.4677,5.27,5.6,-0.8446,NA,1.1822,NA,1.69,3.7754,1.7978,2.1718,3.8153,0.972,NA,-1.0759,5.1553,2.424,NA,0.2002,3.1114,2.9565,NA,NA,5.1596,0.8409,NA,NA,3.3536,7.7003,12.4594,NA,6.7201,10.19,4.0777,-0.17,6.6501,3.89,2.0507,2.7121,5.5735,10.4837,5.8225,1.8767,NA,-9.1487,0.8486,2.5163,1.6611,3.7591,0.581,11.9142,11.0689,8.806,3.0667,1.5214,7.2615,8.4419,3.3983,3.0233,NA,-1.3468,4.3321,2.3943
